buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2023,24.02~25.02,신규,18,2,2024,"1,000",22.28,8,72-31,130,(72-31),,,11410,서대문구,창천동, 
2018,24.04~25.02,신규,29,2,2024,"1,000",16.99,6,56-10,85,더가온 오피스텔,,,11410,서대문구,대현동, 
2023,24.02~25.02,신규,15,2,2024,"1,000",19.93,9,72-31,130,(72-31),,,11410,서대문구,창천동, 
2017,24.04~25.04,신규,22,2,2024,"1,000",19.39,4,37-32,88,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2020,24.03~25.03,신규,3,2,2024,"2,000",19.39,10,90-70,84,파라타워,,,11410,서대문구,대현동, 
2006,24.03~25.03,갱신,29,2,2024,"1,000",29.26,7,117,76,충정로대우디오빌,"1,000",70,11410,서대문구,합동,사용
2005,24.04~26.04,신규,26,2,2024,"32,000",49.83,9,116,0,SK리쳄블,,,11410,서대문구,합동, 
2019,24.02~25.02,갱신,9,2,2024,"7,000",17.84,7,90-60,65,이대 포레스트,"7,000",65,11410,서대문구,대현동, 
2017,24.03~25.02,신규,27,2,2024,"1,000",20.27,7,37-32,76,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2021,24.04~26.03,신규,26,2,2024,"32,000",25.16,9,101-11,0,엔트라리움#2,,,11410,서대문구,대현동, 
2018,24.03~25.03,신규,21,2,2024,"1,000",27.42,8,1013,120,이편한세상신촌,,,11410,서대문구,북아현동, 
2018,24.02~25.02,신규,22,2,2024,"1,000",17.66,11,90-77,100,유씨유 이대,,,11410,서대문구,대현동, 
2023,24.02~25.02,신규,14,2,2024,"5,000",17.69,3,90-47,70,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2004,24.03~26.03,신규,22,2,2024,"1,000",17.16,10,78-4,50,시아 루비움,,,11410,서대문구,연희동, 
2004,24.03~26.02,신규,20,2,2024,"15,400",28.5,10,20-41,5,아남오피스텔,,,11410,서대문구,창천동, 
2017,24.02~25.02,신규,23,2,2024,"1,000",20.27,6,37-32,90,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2019,24.03~26.03,신규,3,2,2024,"2,000",26.67,2,142-21,75,연희미다스파크,,,11410,서대문구,연희동, 
2006,24.04~26.04,신규,29,2,2024,"30,000",61.22,8,117,45,충정로대우디오빌,,,11410,서대문구,합동, 
2005,24.03~25.03,신규,3,2,2024,"1,000",26.22,6,29-81,75,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2009,24.02~26.02,갱신,5,2,2024,"1,800",25.35,17,192,73,서대문 디오빌 오피스텔,"1,800",70,11410,서대문구,충정로2가, 
2019,24.03~25.02,신규,22,2,2024,500,12.87,9,56-83,76,한빛슈테리움2차,,,11410,서대문구,대현동, 
2002,24.03~25.02,신규,14,2,2024,500,13.33,2,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2022,24.02~25.02,신규,2,2,2024,"5,000",13.4,5,37-12,65,아리움4차,,,11410,서대문구,대현동, 
2017,24.02~25.02,신규,24,2,2024,"1,000",20.27,4,37-32,85,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,8,2,2024,"1,000",14.34,9,37-25,94,아리움 5차,,,11410,서대문구,대현동, 
2019,24.03~25.03,신규,24,2,2024,"1,500",17.84,12,90-60,90,이대 포레스트,,,11410,서대문구,대현동, 
2021,24.03~25.03,신규,23,2,2024,"3,000",15.22,8,110-10,89,아리움II,,,11410,서대문구,대현동, 
2023,24.03~25.03,신규,27,2,2024,"1,000",22.28,3,72-31,130,(72-31),,,11410,서대문구,창천동, 
2017,24.03~25.03,신규,15,2,2024,"1,000",20.27,5,37-32,85,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,24.03~26.03,신규,7,2,2024,"18,000",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,24.03~25.03,신규,22,2,2024,"1,000",29.25,4,117,78,충정로대우디오빌,,,11410,서대문구,합동, 
2018,24.03~25.02,신규,22,2,2024,500,16.62,4,90-42,65,이대다올노블리움2차,,,11410,서대문구,대현동, 
2020,24.02~25.02,신규,15,2,2024,"1,000",19.96,12,90-70,110,파라타워,,,11410,서대문구,대현동, 
2019,24.02~25.02,신규,6,2,2024,200,17.84,15,90-60,94,이대 포레스트,,,11410,서대문구,대현동, 
2005,24.02~26.02,신규,21,2,2024,"1,000",34.22,8,116,90,SK리쳄블,,,11410,서대문구,합동, 
2021,24.03~25.03,신규,17,2,2024,"2,000",15.22,13,110-10,82,아리움II,,,11410,서대문구,대현동, 
2023,24.02~25.02,신규,19,2,2024,"1,000",20.19,3,72-31,135,(72-31),,,11410,서대문구,창천동, 
2004,24.02~25.02,신규,5,2,2024,"1,000",24.53,14,20-41,63,아남오피스텔,,,11410,서대문구,창천동, 
2022,24.02~26.02,신규,7,2,2024,"16,000",14.01,5,37-49,0,에스엠오피스텔,,,11410,서대문구,대현동, 
2022,24.03~26.02,신규,13,2,2024,"19,000",15.3,5,37-49,0,에스엠오피스텔,,,11410,서대문구,대현동, 
2017,24.03~25.03,신규,21,2,2024,"1,000",15.06,5,90-44,85,이대프리젠#2,,,11410,서대문구,대현동, 
2017,24.02~25.02,신규,1,2,2024,"1,000",16.03,10,37-30,85,이대프리젠#1,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,23,2,2024,"1,000",13.12,2,37-25,84,아리움 5차,,,11410,서대문구,대현동, 
2019,24.02~25.02,신규,23,2,2024,"1,000",16.13,5,90-15,80,아리움Ⅰ,,,11410,서대문구,대현동, 
2015,24.03~25.03,신규,26,2,2024,"1,000",20.3,8,56-119,80,SONG'S 8,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,26,2,2024,"3,000",15.22,6,110-10,79,아리움II,,,11410,서대문구,대현동, 
2001,24.02~26.02,신규,8,2,2024,"9,300",16.2,9,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2020,24.03~25.02,신규,3,2,2024,"1,000",25.6,5,90-50,91,애스턴빌,,,11410,서대문구,대현동, 
2022,24.03~25.03,신규,20,2,2024,"1,000",13.12,10,37-25,99,아리움 5차,,,11410,서대문구,대현동, 
2005,24.02~25.02,신규,15,2,2024,"1,000",26.64,13,27-20,85,신촌가이아,,,11410,서대문구,대현동, 
2021,24.03~25.02,신규,19,2,2024,"2,000",15.35,4,110-10,89,아리움II,,,11410,서대문구,대현동, 
2020,24.02~25.02,신규,24,2,2024,"1,000",25.6,3,90-50,98,애스턴빌,,,11410,서대문구,대현동, 
2014,24.02~26.02,갱신,17,2,2024,"22,000",25.76,17,104-5,0,신촌푸르지오시티,"22,000",,11410,서대문구,대현동, 
2014,24.02~25.02,신규,24,2,2024,"1,000",23.38,4,104-5,88,신촌푸르지오시티,,,11410,서대문구,대현동, 
2018,24.03~25.03,신규,24,2,2024,"1,000",20.19,4,56-10,75,더가온 오피스텔,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,19,2,2024,"1,000",18.81,7,29-5,100,스테이 더 디자이너스,,,11410,서대문구,창천동, 
2021,24.03~25.03,신규,20,2,2024,"5,000",14.79,6,90-12,56,(90-12),,,11410,서대문구,대현동, 
2009,24.03~26.03,신규,19,2,2024,"1,000",25.35,14,192,80,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,24.02~26.02,갱신,13,2,2024,"1,000",34.22,4,116,78,SK리쳄블,"1,000",75,11410,서대문구,합동, 
2018,24.03~25.03,신규,14,2,2024,"1,000",27.16,11,1013,99,이편한세상신촌,,,11410,서대문구,북아현동, 
2022,24.03~25.03,신규,29,2,2024,"2,000",14.61,4,90-7,92,아리움3차,,,11410,서대문구,대현동, 
2021,24.03~25.02,신규,6,2,2024,"5,000",15.22,14,110-10,87,아리움II,,,11410,서대문구,대현동, 
2022,24.03~25.03,신규,27,2,2024,"1,000",14.98,10,37-49,85,에스엠오피스텔,,,11410,서대문구,대현동, 
2023,24.03~26.03,신규,27,2,2024,"3,000",43.44,3,79-32,180,헤리티지,,,11410,서대문구,연희동, 
1991,24.02~25.02,신규,16,2,2024,"1,000",22.03,6,343,71,(343),,,11410,서대문구,연희동, 
2005,24.02~26.02,신규,24,2,2024,"3,000",19.01,4,103-7,60,스페이스엠,,,11410,서대문구,연희동, 
2002,24.02~26.02,신규,20,2,2024,"1,000",20.72,3,100-15,40,브라운 힐,,,11410,서대문구,연희동, 
2017,24.02~25.02,신규,4,2,2024,"1,000",20.27,3,37-32,90,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,24.02~26.02,신규,16,2,2024,"16,500",25.35,9,192,5,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,24.02~25.02,신규,1,2,2024,"1,000",17.84,17,90-60,95,이대 포레스트,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,17,2,2024,"1,000",17.75,12,72-22,95,더이음,,,11410,서대문구,창천동, 
2017,24.03~26.03,신규,21,2,2024,"17,400",20.27,9,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,28,2,2024,"1,000",20.98,8,154-6,125,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2018,24.02~25.02,신규,23,2,2024,"5,000",18.92,7,218-11,50,THE연희힐,,,11410,서대문구,연희동, 
2022,24.02~25.02,신규,17,2,2024,"1,000",13.12,9,37-25,93,아리움 5차,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,21,2,2024,"1,000",16.05,4,56-100,95,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,5,2,2024,"5,000",15.35,13,110-10,85,아리움II,,,11410,서대문구,대현동, 
2017,24.03~26.02,신규,27,2,2024,"1,000",20.27,7,37-32,80,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2020,24.02~26.02,신규,9,2,2024,"22,000",19.96,17,90-70,0,파라타워,,,11410,서대문구,대현동, 
2018,24.02~25.02,갱신,9,2,2024,"1,000",17.5,6,56-63,75,이대오늘아침 오피스텔,"1,000",75,11410,서대문구,대현동, 
2021,24.03~26.03,신규,26,2,2024,"21,500",19.79,3,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,3,2,2024,"3,000",15.22,14,110-10,96,아리움II,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,23,2,2024,"1,000",15.35,13,110-10,103,아리움II,,,11410,서대문구,대현동, 
2001,24.02~25.02,신규,26,2,2024,500,16.2,6,212-2,57,연희소프트빌,,,11410,서대문구,연희동, 
2022,24.02~25.02,신규,1,2,2024,"1,000",13.12,8,37-25,86,아리움 5차,,,11410,서대문구,대현동, 
2023,24.02~25.02,갱신,8,2,2024,"13,000",16.65,7,27-27,61,(27-27),"13,000",55,11410,서대문구,대현동, 
2003,24.02~25.02,신규,26,2,2024,"3,000",21.42,6,396-25,30,동림오벨리스크,,,11410,서대문구,홍은동, 
2017,24.02~25.02,신규,27,2,2024,"1,000",14.52,8,37-30,85,이대프리젠#1,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,20,2,2024,"1,000",18.81,8,29-5,103,스테이 더 디자이너스,,,11410,서대문구,창천동, 
2021,24.03~26.03,갱신,21,2,2024,"20,500",17.59,10,27-51,0,에스엠케이타워,"21,000",,11410,서대문구,대현동, 
2022,24.02~24.04,신규,8,2,2024,500,23.47,7,37-12,169,아리움4차,,,11410,서대문구,대현동, 
2018,24.05~26.05,갱신,26,2,2024,"15,960",14.46,6,37-15,0,이대프리젠#3,"15,200",,11410,서대문구,대현동, 
2017,24.02~26.02,신규,19,2,2024,"1,000",20.27,10,37-32,90,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,2,2,2024,"2,000",13.12,10,37-25,81,아리움 5차,,,11410,서대문구,대현동, 
2023,24.05~26.05,신규,26,2,2024,"20,000",17.69,10,90-47,0,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2006,24.02~25.02,신규,23,2,2024,"9,800",19.4,4,190,28,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2021,24.02~25.02,신규,3,2,2024,"1,000",15.22,10,110-10,94,아리움II,,,11410,서대문구,대현동, 
2009,24.03~26.03,신규,21,2,2024,"5,000",25.35,6,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2022,24.02~25.02,신규,2,2,2024,"5,000",13.12,3,37-25,65,아리움 5차,,,11410,서대문구,대현동, 
2023,24.04~26.04,신규,26,2,2024,"20,000",17.2,3,90-47,0,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2014,24.02~26.02,신규,19,2,2024,"1,000",27.66,4,104-5,95,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,24.02~26.02,신규,24,2,2024,"1,000",20.39,6,121-4,60,오벨리스크,,,11410,서대문구,연희동, 
2006,24.04~26.04,신규,23,2,2024,"21,500",37.15,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,24.02~25.02,신규,3,2,2024,"20,000",45.63,10,27-20,38,신촌가이아,,,11410,서대문구,대현동, 
2006,24.03~26.03,갱신,20,2,2024,"15,000",29.26,5,117,25,충정로대우디오빌,"10,000",38,11410,서대문구,합동, 
2014,24.02~25.02,신규,21,2,2024,"1,000",25.76,18,104-5,92,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,17,2,2024,"1,000",17.75,8,72-22,95,더이음,,,11410,서대문구,창천동, 
2005,24.02~25.02,신규,19,2,2024,500,16.83,3,218-1,65,연희체스트빌,,,11410,서대문구,연희동, 
2015,24.02~25.02,신규,9,2,2024,"1,000",20.3,6,56-119,85,SONG'S 8,,,11410,서대문구,대현동, 
2023,24.02~25.02,신규,22,2,2024,"1,000",22.28,6,72-31,130,(72-31),,,11410,서대문구,창천동, 
2022,24.02~25.02,신규,20,2,2024,"1,000",13.89,9,90-7,89,아리움3차,,,11410,서대문구,대현동, 
2021,24.03~26.03,신규,21,2,2024,"21,000",17.75,15,72-22,0,더이음,,,11410,서대문구,창천동, 
2018,24.03~26.03,신규,18,2,2024,"15,000",18.03,7,37-48,11,에스엠피렌체,,,11410,서대문구,대현동, 
2014,24.02~26.02,신규,1,2,2024,"2,000",28.3,6,104-36,100,신촌자이엘라,,,11410,서대문구,대현동, 
2023,24.02~25.01,신규,16,2,2024,"1,000",22.28,7,72-31,130,(72-31),,,11410,서대문구,창천동, 
2003,24.02~25.02,갱신,15,2,2024,"1,000",15.94,6,80-7,42,파라다이스텔에스비,"1,000",40,11410,서대문구,연희동, 
2003,24.02~25.02,갱신,1,2,2024,"1,000",15.94,6,80-7,47,파라다이스텔에스비,"1,000",45,11410,서대문구,연희동, 
2023,24.03~26.03,신규,16,2,2024,"29,000",20.98,17,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2017,24.02~25.02,신규,6,2,2024,"1,000",16.03,5,37-30,85,이대프리젠#1,,,11410,서대문구,대현동, 
2018,24.02~26.02,갱신,17,2,2024,"17,000",17.31,3,90-77,5,유씨유 이대,"18,000",,11410,서대문구,대현동,사용
2023,24.02~25.02,신규,3,2,2024,"1,000",22.28,5,72-31,130,(72-31),,,11410,서대문구,창천동, 
2018,24.03~26.03,갱신,19,2,2024,"5,000",27.16,6,1013,78,이편한세상신촌,"5,000",75,11410,서대문구,북아현동,사용
2007,24.03~25.03,신규,3,2,2024,"5,000",28.79,4,194-30,60,브라운스톤 연희,,,11410,서대문구,연희동, 
2022,24.03~25.02,신규,19,2,2024,"1,000",13.89,10,90-7,100,아리움3차,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,16,2,2024,"2,000",14.66,7,37-12,84,아리움4차,,,11410,서대문구,대현동, 
2020,24.02~25.02,신규,8,2,2024,"1,000",15.89,5,56-28,90,파크제이드 이화,,,11410,서대문구,대현동, 
2014,24.02~25.02,신규,2,2,2024,"5,000",27.66,7,104-5,80,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,6,2,2024,"2,000",15.35,15,110-10,95,아리움II,,,11410,서대문구,대현동, 
2015,24.02~25.02,신규,18,2,2024,"3,000",18.27,4,90-58,55,(90-58),,,11410,서대문구,대현동, 
2018,24.03~26.03,갱신,17,2,2024,"15,700",14.46,8,37-15,0,이대프리젠#3,"15,000",,11410,서대문구,대현동, 
2022,24.02~25.02,신규,15,2,2024,"1,000",13.89,8,90-7,93,아리움3차,,,11410,서대문구,대현동, 
,24.03~26.03,신규,7,2,2024,"9,900",25.89,2,351-16,25,금정빌딩,,,11410,서대문구,북가좌동, 
2006,24.02~25.02,신규,1,2,2024,"6,000",22.61,5,190,50,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2023,24.04~26.04,신규,15,2,2024,"20,000",17.21,5,90-47,0,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2002,24.02~26.02,신규,3,2,2024,"1,000",20.72,5,100-15,37,브라운 힐,,,11410,서대문구,연희동, 
2002,24.02~26.02,신규,16,2,2024,"1,000",20.72,5,100-15,37,브라운 힐,,,11410,서대문구,연희동, 
2023,24.02~25.02,신규,16,2,2024,"1,000",19.93,8,72-31,130,(72-31),,,11410,서대문구,창천동, 
2018,24.03~26.03,신규,13,2,2024,"17,500",17.66,15,90-77,15,유씨유 이대,,,11410,서대문구,대현동, 
2015,24.02~25.02,신규,14,2,2024,"3,200",14.04,4,90-41,50,(90-41),,,11410,서대문구,대현동, 
2023,24.03~25.03,신규,14,2,2024,"2,000",17.69,8,90-47,100,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2017,24.02~25.02,신규,8,2,2024,"1,000",19.39,6,37-32,80,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2018,24.02~25.02,신규,3,2,2024,"1,000",17.31,17,90-77,110,유씨유 이대,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,1,2,2024,"1,000",13.89,7,90-7,95,아리움3차,,,11410,서대문구,대현동, 
2023,24.03~26.03,신규,13,2,2024,"20,000",17.2,9,90-47,0,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2005,24.02~25.02,갱신,13,2,2024,"1,000",26.64,12,27-20,73,신촌가이아,"1,000",70,11410,서대문구,대현동, 
2019,24.02~25.02,신규,1,2,2024,"1,000",12.87,3,56-83,71,한빛슈테리움2차,,,11410,서대문구,대현동, 
2014,24.02~25.02,신규,8,2,2024,"10,000",29.62,9,104-36,65,신촌자이엘라,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,5,2,2024,"30,000",20.98,17,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2023,24.02~26.02,신규,1,2,2024,"5,000",43.44,10,79-32,190,헤리티지,,,11410,서대문구,연희동, 
2023,24.02~26.02,신규,4,2,2024,"4,000",20.98,3,154-6,130,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2015,24.02~26.02,신규,3,2,2024,"3,200",14.04,4,90-41,50,(90-41),,,11410,서대문구,대현동, 
2021,24.02~26.02,신규,1,2,2024,"19,000",15.92,8,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,8,2,2024,"5,000",46.5,10,79-32,190,헤리티지,,,11410,서대문구,연희동, 
2021,, ,6,2,2024,"1,000",14.97,6,101-2,86,신촌리브하임,,,11410,서대문구,대현동, 
2009,24.03~26.03,신규,8,2,2024,"17,000",25.35,14,192,10,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,24.02~26.02,갱신,4,2,2024,"12,000",17.31,16,90-77,37,유씨유 이대,"12,000",30,11410,서대문구,대현동, 
2004,24.02~26.02,신규,6,2,2024,"15,500",28.5,6,20-41,10,아남오피스텔,,,11410,서대문구,창천동, 
2014,24.02~25.02,신규,6,2,2024,"1,000",32.1,10,104-36,100,신촌자이엘라,,,11410,서대문구,대현동, 
2018,, ,7,2,2024,"3,400",14.46,9,37-15,65,이대프리젠#3,,,11410,서대문구,대현동, 
2001,24.02~26.02,신규,8,2,2024,"9,400",16.2,9,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2004,24.02~26.02,신규,6,2,2024,"15,400",28.5,6,20-41,10,아남오피스텔,,,11410,서대문구,창천동, 
2019,24.04~25.02,신규,26,3,2024,"1,000",17.37,4,90-15,80,아리움Ⅰ,,,11410,서대문구,대현동, 
2006,24.06~25.06,신규,30,3,2024,"1,000",28.5,10,20-51,80,신영스카이텔,,,11410,서대문구,창천동, 
2023,24.03~26.06,신규,25,3,2024,100,19.25,4,37-19,35,대현 3719 오피스텔,,,11410,서대문구,대현동, 
2002,24.03~25.03,신규,20,3,2024,"1,000",25.73,2,76-24,50,(76-24),,,11410,서대문구,연희동, 
2018,24.04~26.04,갱신,30,3,2024,"17,000",17.66,4,90-77,18,유씨유 이대,"20,000",,11410,서대문구,대현동, 
2019,24.05~25.05,신규,16,3,2024,"3,000",33.79,3,142-21,80,연희미다스파크,,,11410,서대문구,연희동, 
2021,24.04~25.04,신규,19,3,2024,"1,000",17.75,5,72-22,81,더이음,,,11410,서대문구,창천동, 
2018,24.05~26.05,신규,23,3,2024,"10,000",27.16,12,1013,70,이편한세상신촌,,,11410,서대문구,북아현동, 
2009,24.05~26.05,신규,14,3,2024,"18,500",25.35,4,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,24.05~25.05,신규,26,3,2024,"2,000",20.39,2,121-4,50,오벨리스크,,,11410,서대문구,연희동, 
2006,24.05~25.05,신규,30,3,2024,500,30.86,15,117,78,충정로대우디오빌,,,11410,서대문구,합동, 
2021,24.04~25.04,신규,29,3,2024,"1,000",14.79,5,90-12,76,(90-12),,,11410,서대문구,대현동, 
2019,24.04~26.04,신규,31,3,2024,"20,500",17.84,14,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,24.04~25.04,신규,29,3,2024,"1,000",13.29,6,90-22,68,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2023,24.03~26.06,신규,25,3,2024,100,19.25,5,37-19,35,대현 3719 오피스텔,,,11410,서대문구,대현동, 
2005,24.04~25.04,신규,22,3,2024,500,16.83,5,218-1,65,연희체스트빌,,,11410,서대문구,연희동, 
2015,24.03~25.03,신규,25,3,2024,"1,000",19.44,7,90-58,66,(90-58),,,11410,서대문구,대현동, 
2005,22.04~25.02,갱신,18,3,2024,"20,000",31.41,7,29-81,0,신촌 르메이에르타운5,"20,000",,11410,서대문구,창천동,사용
2001,24.04~25.04,신규,25,3,2024,500,16.2,5,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2023,24.03~26.06,신규,25,3,2024,100,19.25,9,37-19,35,대현 3719 오피스텔,,,11410,서대문구,대현동, 
2018,24.04~25.04,신규,29,3,2024,"1,000",27.42,9,1013,110,이편한세상신촌,,,11410,서대문구,북아현동, 
2021,24.04~25.04,갱신,24,3,2024,"2,000",19.06,8,40-38,100,이대역 STARGATE,"2,000",95,11410,서대문구,대현동, 
