buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
2018,, ,2,2,2019,"22,000",49.61,2,다세대,3-100,라임하우스(3-100),0,,,11410,남가좌동, 
2002,, ,2,2,2019,"10,000",18.82,4,다세대,136-23,타임스퀘어,0,,,11410,연희동, 
2003,, ,1,2,2019,"15,000",52.86,2,다세대,123-52,(123-52),0,,,11410,북아현동, 
2017,, ,26,3,2019,"21,000",27.84,3,다세대,265-416,대호아트빌,0,,,11410,홍은동, 
2011,, ,9,3,2019,"2,000",40.44,2,다세대,328-25,THE행복한집,50,,,11410,남가좌동, 
2018,, ,5,3,2019,"26,000",29.78,3,다세대,124-1,모두가,0,,,11410,대신동, 
1992,, ,10,3,2019,"17,000",59.16,2,다세대,312-15,마당빌라,0,,,11410,북가좌동, 
2014,, ,2,3,2019,"7,000",12.21,4,다세대,183-1,정원아리솔,0,,,11410,북아현동, 
2002,, ,28,3,2019,"1,000",29.44,2,다세대,395-12,화이트빌9,45,,,11410,홍은동, 
2003,, ,21,3,2019,"11,000",30.79,5,다세대,366-9,한양빌라(366-9),0,,,11410,북가좌동, 
2016,, ,30,3,2019,"1,000",21.97,2,다세대,136-27,연재하우스,50,,,11410,홍제동, 
1981,, ,25,3,2019,"10,000",48.73,2,다세대,280-9,(280-9),0,,,11410,홍은동, 
2002,, ,29,3,2019,500,26.79,3,다세대,293,반석하우스,48,,,11410,창천동, 
2004,, ,9,3,2019,"20,000",81.59,2,다세대,367-16,옥산빌,0,,,11410,홍제동, 
2003,, ,24,3,2019,"19,000",63.01,2,다세대,51-185,코디골드하우스,0,,,11410,연희동, 
2012,, ,23,3,2019,"19,000",49.92,2,다세대,331-22,한양아트빌,0,,,11410,북가좌동, 
2006,, ,2,3,2019,"20,000",43.56,3,연립,369-15,10차신안월드,0,,,11410,북가좌동, 
2002,, ,12,3,2019,"5,000",22.26,2,다세대,332-6,홍은동퀸스빌,10,,,11410,홍은동, 
1992,, ,26,3,2019,"17,000",65.3,2,다세대,199-6,서부빌라,0,,,11410,홍은동, 
2018,, ,9,3,2019,"25,000",29.78,4,다세대,124-1,모두가,0,,,11410,대신동, 
2009,, ,15,3,2019,"21,500",54.49,2,다세대,328-46,한양아트빌(328-46),0,,,11410,북가좌동, 
2013,, ,28,3,2019,"25,000",48.73,6,다세대,336-30,대원아트빌6,0,,,11410,북가좌동, 
1999,, ,27,3,2019,"8,000",61.46,1,다세대,274-41,대림빌라,40,,,11410,홍제동, 
1991,, ,27,3,2019,"3,000",60.4,3,다세대,8-340,(8-340),50,,,11410,홍은동, 
2001,, ,16,3,2019,"10,000",23.08,3,다세대,100-124,블루힐,0,,,11410,창천동, 
2013,, ,25,3,2019,"14,500",36.99,2,다세대,3-4,첸스빌,0,,,11410,북가좌동, 
2002,, ,20,3,2019,"7,500",17.64,4,다세대,340-14,RENTHOUSE,0,,,11410,남가좌동, 
1997,, ,11,3,2019,"10,500",64.5,3,다세대,3-34,(3-34),30,,,11410,충정로3가, 
1997,, ,12,3,2019,"12,000",50.61,3,다세대,312-77,연안빌라트,0,,,11410,홍제동, 
2019,, ,20,3,2019,"17,500",22.98,4,다세대,295-1,연희궁의아침(천동),0,,,11410,연희동, 
2002,, ,20,3,2019,"8,000",22.14,4,다세대,340-14,RENTHOUSE,0,,,11410,남가좌동, 
2007,, ,20,3,2019,"12,500",43.12,2,다세대,3-173,(3-173),0,,,11410,북가좌동, 
1992,, ,15,3,2019,"16,000",65.82,3,다세대,75-139,태양아트빌라,0,,,11410,북가좌동, 
1991,, ,12,3,2019,"12,000",39,3,다세대,3-123,미주빌라(3-123),0,,,11410,북가좌동, 
2012,, ,12,3,2019,"9,000",44.52,2,다세대,282-32,우창홈타운(282-32),35,,,11410,북가좌동, 
1997,, ,4,3,2019,"1,500",44.58,4,다세대,520-161,(520-161),50,,,11410,연희동, 
1992,, ,11,3,2019,"16,000",52.5,1,다세대,237-9,연희하이츠빌라,0,,,11410,연희동, 
1994,, ,11,3,2019,"8,500",43.94,4,다세대,374-2,대동아트맨션,0,,,11410,북가좌동, 
1992,, ,10,3,2019,"17,000",59.16,2,다세대,312-15,마당빌라,0,,,11410,북가좌동, 
2003,, ,11,3,2019,"7,500",26.25,4,다세대,405-17,수목아이엠하우스(405-17),0,,,11410,홍은동, 
2001,, ,1,3,2019,"1,000",31.79,5,다세대,100-29,아키빌2,60,,,11410,창천동, 
1992,, ,6,3,2019,"10,000",32.68,1,다세대,5-132,(5-132),0,,,11410,남가좌동, 
1997,, ,4,3,2019,"1,500",37.22,4,다세대,520-161,(520-161),50,,,11410,연희동, 
2003,, ,5,3,2019,"12,000",41.77,2,다세대,75-156,충우주택,0,,,11410,북가좌동, 
2002,, ,5,3,2019,"21,000",65.45,4,다세대,37-7,현대빌딩,0,,,11410,충정로2가, 
2001,, ,5,3,2019,"9,000",35.41,1,다세대,3-108,한빌주택,5,,,11410,충정로3가, 
1997,, ,2,3,2019,"7,000",42.07,1,다세대,75-30,(75-30),0,,,11410,북가좌동, 
2011,, ,6,3,2019,"20,000",54.18,3,다세대,537-110,골드클래스,0,,,11410,연희동, 
2019,, ,20,3,2019,"17,500",22.98,4,연립다세대,295-1,연희궁의아침(천동),0,,,11410,연희동, 
1987,, ,13,3,2019,"8,000",35.95,2,다세대,294-52,연희주택-라동,0,,,11410,홍은동, 
2001,, ,26,3,2019,"20,000",45.54,2,다세대,259-2,(259-2),0,,,11410,홍제동, 
1990,, ,16,3,2019,"5,000",50.31,-1,다세대,170-94,동림빌라,0,,,11410,연희동, 
1986,, ,22,3,2019,50,49.95,2,다세대,8-447,(8-447),10,,,11410,홍은동, 
1977,, ,22,3,2019,"6,000",49.26,-1,연립,277-158,(277-158),0,,,11410,홍은동, 
2011,, ,6,3,2019,"4,000",45.81,2,다세대,328-37,경성하이빌(328-37),55,,,11410,북가좌동, 
1984,, ,23,3,2019,"3,000",72.6,1,다세대,723-6,계림빌라,70,,,11410,연희동, 
2003,, ,11,3,2019,"7,500",26.25,4,다세대,405-17,수목아이엠하우스(405-17),0,,,11410,홍은동, 
1996,, ,30,3,2019,"1,000",36.3,3,다세대,519-77,(519-77),35,,,11410,연희동, 
2002,, ,23,3,2019,"3,000",40.68,5,다세대,286-13,서경퍼스트빌(286-13),40,,,11410,북가좌동, 
2013,, ,9,3,2019,"1,000",12.17,4,다세대,90-27,금반석시티빌7차,55,,,11410,창천동, 
1997,, ,26,3,2019,"15,000",50.4,1,연립,8-668,우성별장빌라,0,,,11410,홍은동, 
2001,, ,26,3,2019,"2,000",57.51,4,다세대,520-35,백산빌라,50,,,11410,연희동, 
1992,, ,9,3,2019,"1,000",44.92,1,다세대,8-496,(8-496),50,,,11410,홍은동, 
1994,, ,5,3,2019,"18,000",73.58,2,다세대,272-2,(272-2),0,,,11410,홍은동, 
2007,, ,20,3,2019,"12,500",43.12,2,다세대,3-173,(3-173),0,,,11410,북가좌동, 
1996,, ,14,3,2019,"42,000",121.47,2,연립,105-17,(105-17),0,,,11410,연희동, 
2010,, ,12,3,2019,"10,000",121.79,2,연립,67-2,정윤빌리지,250,,,11410,연희동, 
2015,, ,18,3,2019,"20,000",41.14,4,다세대,285-40,이현파크빌,0,,,11410,홍제동, 
1986,, ,16,3,2019,"32,000",82.35,1,연립,168,삼성빌라,0,,,11410,연희동, 
2016,, ,23,3,2019,"12,000",31.85,4,다세대,331-9,(331-9),0,,,11410,남가좌동, 
2007,, ,10,3,2019,"29,000",59.87,4,다세대,138-19,대호빌라,0,,,11410,연희동, 
2019,, ,5,3,2019,"30,000",41.56,2,다세대,1-345,힐스타빌리지2차,0,,,11410,북아현동, 
2012,, ,8,3,2019,"14,000",43.65,5,다세대,329-19,밀레니엄,0,,,11410,남가좌동, 
2014,, ,14,3,2019,"1,978",42.32,3,다세대,5-90,MJ빌(5-90),16,,,11410,북가좌동, 
1997,, ,8,3,2019,"29,000",74.62,4,다세대,88-26,화이트빌라,0,,,11410,연희동, 
1997,, ,19,3,2019,"8,000",32.46,2,다세대,104-25,현대빌라(104-25),0,,,11410,홍제동, 
2005,, ,3,3,2019,"18,000",54.23,3,다세대,397-27,월드아이홈,0,,,11410,홍은동, 
2015,, ,6,3,2019,"13,000",29.85,2,다세대,309-2,(309-2),0,,,11410,홍제동, 
2013,, ,28,3,2019,"3,000",13.7,3,다세대,90-27,금반석시티빌7차,40,,,11410,창천동, 
1997,, ,8,3,2019,"29,000",74.62,4,다세대,88-26,화이트빌라,0,,,11410,연희동, 
1991,, ,4,3,2019,"1,000",49.69,1,다세대,312-51,은성빌라,45,,,11410,홍제동, 
2003,, ,9,3,2019,"3,000",25.39,1,다세대,342,(342-0),40,,,11410,창천동, 
1991,, ,8,3,2019,"8,000",40.91,1,다세대,3-104,궁전빌라,0,,,11410,북가좌동, 
2016,, ,16,3,2019,"1,000",28.33,5,다세대,331-29,LATOURVILA,55,,,11410,북가좌동, 
2013,, ,29,3,2019,"1,000",12.34,2,다세대,3-67,새움스마트빌,40,,,11410,북가좌동, 
1986,, ,4,3,2019,"30,000",116.12,2,연립,98-17,광하빌라,0,,,11410,천연동, 
2018,, ,30,3,2019,"17,500",20.73,2,다세대,260-17,(260-17),0,,,11410,홍제동, 
1993,, ,29,3,2019,"1,000",37.53,3,다세대,265-224,동현아트빌라,30,,,11410,홍은동, 
2010,, ,23,3,2019,"5,200",26.55,3,다세대,8-72,스카이빌,0,,,11410,홍제동, 
1987,, ,29,3,2019,"9,000",35.56,1,다세대,294-52,연희주택-라동,0,,,11410,홍은동, 
2011,, ,6,3,2019,"4,000",45.81,2,다세대,328-37,경성하이빌(328-37),55,,,11410,북가좌동, 
2003,, ,25,3,2019,"20,000",78.06,1,다세대,383-3,정방아트빌비동,0,,,11410,북가좌동, 
1991,, ,10,3,2019,"9,000",37.38,1,다세대,11-337,조은빌라(11-337),0,,,11410,홍은동, 
1994,, ,9,3,2019,"27,000",120.72,-1,다세대,1-63,호성파크빌라,0,,,11410,북아현동, 
2014,, ,23,3,2019,"21,700",52.53,2,다세대,360-5,광명쉐르빌,0,,,11410,홍제동, 
1986,, ,11,3,2019,"24,000",64.8,1,연립,168,삼성빌라,0,,,11410,연희동, 
2001,, ,30,3,2019,"22,000",76.35,4,다세대,277-43,풍림아트빌(277-43),0,,,11410,홍은동, 
2002,, ,25,3,2019,"5,000",47.48,3,다세대,70-10,영천빌라,60,,,11410,영천동, 
2013,, ,30,3,2019,"2,000",14.61,1,다세대,68-51,티파니,55,,,11410,창천동, 
1994,, ,5,3,2019,"20,000",61.2,4,다세대,1-657,현대훼미리빌라,0,,,11410,북아현동, 
2016,, ,2,3,2019,"5,000",56.53,2,다세대,414-21,베스트빌,80,,,11410,홍은동, 
1995,, ,8,3,2019,"14,000",66.06,2,다세대,265-84,동원빌라,0,,,11410,홍은동, 
2012,, ,12,3,2019,"23,000",49.92,3,다세대,331-22,한양아트빌,0,,,11410,북가좌동, 
1991,, ,9,3,2019,"10,500",47.85,2,다세대,279-25,(279-25),0,,,11410,홍제동, 
2012,, ,20,3,2019,"8,000",28.44,4,다세대,338,(338-0),50,,,11410,창천동, 
2001,, ,23,3,2019,"10,000",59.98,3,다세대,520-33,동아빌라,0,,,11410,연희동, 
2016,, ,6,3,2019,"25,000",47.67,4,다세대,312-13,하이팰리스,0,,,11410,북가좌동, 
2002,, ,23,3,2019,"13,600",35.48,2,다세대,88-25,리치빌,0,,,11410,연희동, 
2001,, ,25,3,2019,500,15.62,4,다세대,287-18,(287-18),50,,,11410,연희동, 
2002,, ,22,3,2019,"13,500",51.22,4,다세대,3-91,렉스빌2,0,,,11410,북가좌동, 
2003,, ,11,3,2019,"5,000",55.95,2,다세대,280-34,정우베스트빌,65,,,11410,북가좌동, 
2012,, ,4,3,2019,"12,000",33.39,4,다세대,9-213,세명그린빌,0,,,11410,홍은동, 
2014,, ,1,3,2019,"19,000",42.12,5,다세대,294-9,밀레니엄,0,,,11410,북가좌동, 
2018,, ,30,3,2019,"1,000",13.98,10,다세대,90-42,이대다올노블리움2차(에이동),65,,,11410,대현동, 
2018,, ,23,3,2019,"1,000",59.82,4,다세대,30-27,풀하우스,50,,,11410,연희동, 
1996,, ,1,3,2019,"15,000",67.65,3,다세대,414-1,황제빌라,0,,,11410,홍은동, 
1980,, ,25,3,2019,"11,000",52.73,2,연립,266-3,제일주택,10,,,11410,홍제동, 
2016,, ,23,3,2019,"10,000",31.39,4,다세대,265-99,퍼스트힐,0,,,11410,홍은동, 
2008,, ,7,3,2019,"13,000",54.89,5,다세대,51-3,세종화이트빌,0,,,11410,연희동, 
1982,, ,31,3,2019,"1,500",57.85,3,연립,194-68,연세빌라,60,,,11410,연희동, 
1990,, ,28,3,2019,"20,000",76.5,3,연립,1-1755,정우빌라,0,,,11410,북아현동, 
2016,, ,21,3,2019,"1,000",18.655,2,다세대,411-13,윤하우스,50,,,11410,홍은동, 
2003,, ,21,3,2019,"11,000",41.48,4,다세대,329-20,무브빌,20,,,11410,북가좌동, 
1985,, ,17,3,2019,"12,500",62.01,1,연립,188-29,삼성빌라,0,,,11410,홍은동, 
2009,, ,30,3,2019,"1,000",14.76,5,다세대,187-4,(187-4),50,,,11410,연희동, 
2013,, ,12,3,2019,"13,000",38.16,7,다세대,402-26,필하우스,0,,,11410,홍은동, 
2016,, ,9,3,2019,"18,000",50.52,4,다세대,3-125,건국시티빌,0,,,11410,북가좌동, 
2002,, ,12,3,2019,"20,000",64.14,1,다세대,281-10,경성하이빌(281-10),0,,,11410,북가좌동, 
1997,, ,25,3,2019,500,24.57,1,다세대,187-120,보성빌라,44,,,11410,연희동, 
1991,, ,16,3,2019,"14,000",50.58,1,다세대,295-19,현대럭스빌라-다동,0,,,11410,홍은동, 
2002,, ,23,3,2019,"15,000",56.95,1,다세대,5-132,정원하이츠빌,0,,,11410,북가좌동, 
2001,, ,22,3,2019,"18,000",64.84,1,다세대,349-3,명성쉐르빌,0,,,11410,홍제동, 
1982,, ,4,3,2019,"1,000",47.44,2,연립,1-3,신풍,43,,,11410,북가좌동, 
2018,19.03~21.03,신규,22,3,2019,"22,500",39.88,3,다세대,265-85,블루스카이빌,0,,,11410,홍은동, 
2002,, ,27,3,2019,"15,300",40.47,3,다세대,278-57,성호아트빌,0,,,11410,홍제동, 
2016,, ,1,3,2019,"23,000",45.16,5,다세대,340-27,비엘빌리지,0,,,11410,북가좌동, 
2000,, ,11,3,2019,"6,000",84,1,다세대,158-18,만민베스트빌,70,,,11410,홍제동, 
1993,, ,5,3,2019,"20,000",63.12,3,다세대,309-13,백산하이츠빌라(나),0,,,11410,북가좌동, 
2018,, ,3,3,2019,"1,000",14.79,2,다세대,100-127,(100-127),63,,,11410,창천동, 
2018,, ,28,3,2019,"22,000",39.33,4,다세대,715-6,연희에이스,0,,,11410,연희동, 
1991,, ,23,3,2019,500,41.04,1,다세대,414-9,(414-9),48,,,11410,홍은동, 
2001,, ,26,3,2019,"1,000",38.62,4,다세대,520-129,신호빌라,35,,,11410,연희동, 
1986,, ,2,3,2019,"8,000",40.32,1,다세대,74-178,(74-178),0,,,11410,북가좌동, 
1993,, ,30,3,2019,"12,500",37.58,2,다세대,369-13,(369-13),0,,,11410,북가좌동, 
2001,, ,15,3,2019,"1,000",84.64,5,다세대,413-8,동경빌딩,100,,,11410,연희동, 
2000,, ,26,3,2019,"6,500",26.81,1,다세대,123-82,파인빌라,0,,,11410,북아현동, 
1992,, ,15,3,2019,"16,000",65.82,3,다세대,75-139,태양아트빌라,0,,,11410,북가좌동, 
2004,, ,18,3,2019,"13,000",50.43,2,다세대,1-109,(1-109),0,,,11410,북아현동, 
1990,, ,28,3,2019,"20,000",76.5,3,연립,1-1755,정우빌라,0,,,11410,북아현동, 
2011,, ,23,3,2019,500,15.51,1,다세대,344-146,원캐슬,55,,,11410,연희동, 
1995,, ,31,3,2019,"20,000",48.31,4,다세대,341-24,명원아트맨션,0,,,11410,북가좌동, 
2013,, ,21,3,2019,"2,000",12.62,5,다세대,22,제이스빌,55,,,11410,옥천동, 
1991,, ,13,3,2019,"12,000",49.14,2,다세대,338-9,홍은(338-9),0,,,11410,홍은동, 
2018,, ,30,3,2019,"27,000",59.77,3,다세대,261-5,롯데빌라,0,,,11410,홍제동, 
2002,, ,14,3,2019,"4,500",39.84,2,다세대,334,(334-0),50,,,11410,창천동, 
2013,, ,16,3,2019,"1,000",12.09,6,연립,263,성산빌딩,50,,,11410,냉천동, 
2013,, ,29,3,2019,"14,500",36.99,2,다세대,3-4,첸스빌,0,,,11410,북가좌동, 
1992,, ,29,3,2019,"18,000",58.83,4,연립,1-15,다성맨션,0,,,11410,연희동, 
2009,, ,29,3,2019,"9,000",37.17,1,다세대,733-7,(733-7),0,,,11410,연희동, 
2013,, ,11,3,2019,800,17.82,4,다세대,340-31,수진에코빌,45,,,11410,북가좌동, 
2010,, ,20,3,2019,"30,000",60.78,5,다세대,107-11,오션빌16B,0,,,11410,연희동, 
2001,, ,16,3,2019,"6,000",22.97,1,다세대,100-124,블루힐,20,,,11410,창천동, 
2016,, ,15,3,2019,"22,000",50.82,3,다세대,279-1,신우벨라체(279-1),0,,,11410,북가좌동, 
1985,, ,25,3,2019,"15,000",45.96,2,연립,141-34,동진빌라,0,,,11410,연희동, 
1991,, ,27,3,2019,"9,000",50.31,1,다세대,312-24,홍광빌라,0,,,11410,홍제동, 
2002,19.04~21.04,신규,23,3,2019,"25,000",57.6,2,연립,340-29,샬롬아트빌,0,,,11410,연희동, 
2018,, ,26,3,2019,"23,500",29.59,5,다세대,307-15,이지라이프빌,0,,,11410,북가좌동, 
1997,, ,8,3,2019,"4,500",20.5,-1,다세대,401-11,우방,0,,,11410,홍은동, 
1980,, ,25,3,2019,"8,000",52.73,4,연립,266-3,제일주택,20,,,11410,홍제동, 
2018,, ,16,3,2019,"22,500",39.88,2,다세대,265-85,블루스카이빌,0,,,11410,홍은동, 
2001,, ,26,3,2019,"10,500",35.41,2,다세대,3-108,한빌주택,0,,,11410,충정로3가, 
2019,, ,19,3,2019,"19,500",23.58,3,다세대,295-7,연희궁의아침(지동),0,,,11410,연희동, 
2017,, ,26,3,2019,"21,000",27.84,3,다세대,265-416,대호아트빌,0,,,11410,홍은동, 
2012,, ,26,3,2019,"4,000",17.1,2,다세대,328-14,다인하우스(328-14),0,,,11410,북가좌동, 
2007,, ,26,3,2019,"15,000",31.22,4,다세대,383-13,영광빌라,0,,,11410,북가좌동, 
2014,, ,11,3,2019,"1,000",18.29,1,다세대,78-9,(78-9),58,,,11410,연희동, 
2001,, ,26,3,2019,200,21.33,1,다세대,520-35,백산빌라,40,,,11410,연희동, 
2018,, ,21,3,2019,"9,500",74.86,1,다세대,30-27,풀하우스,0,,,11410,연희동, 
2002,, ,16,3,2019,"13,000",51.75,3,다세대,80-119,드림아트빌(80-119),0,,,11410,북가좌동, 
2018,, ,21,3,2019,"9,500",74.86,1,다세대,30-27,풀하우스,0,,,11410,연희동, 
2018,, ,23,3,2019,"24,000",29.88,4,다세대,315-31,뉴씨엘,0,,,11410,홍제동, 
2018,, ,25,3,2019,"19,000",24.04,3,다세대,124-1,모두가,0,,,11410,대신동, 
2015,, ,25,3,2019,"14,500",28.875,2,다세대,10-230,스마트빌,0,,,11410,홍은동, 
2013,, ,16,3,2019,"3,000",40.61,3,다세대,325-8,영주아트빌,50,,,11410,북가좌동, 
1989,, ,23,3,2019,"6,000",36.6,-1,다세대,295-20,현대럭스빌라-나동,0,,,11410,홍은동, 
1991,, ,13,3,2019,"17,000",65.05,2,다세대,339-3,관후빌라,0,,,11410,홍제동, 
1994,, ,22,3,2019,"12,000",39.18,2,연립,19-6,현대빌라(19-6),0,,,11410,홍제동, 
2014,, ,16,3,2019,500,14.55,5,다세대,279-25,미소지움빌(279-25),33,,,11410,북가좌동, 
2017,, ,23,3,2019,"25,500",57.54,3,다세대,289-29,르네상스빌(289-29),0,,,11410,북가좌동, 
2015,, ,22,3,2019,"8,500",17.09,1,다세대,156-477,하우스인,0,,,11410,홍제동, 
1992,, ,22,3,2019,"7,500",33.96,1,다세대,312-6,(312-6),0,,,11410,홍제동, 
2013,, ,9,3,2019,"7,000",22.8,5,다세대,430,(430-0),35,,,11410,창천동, 
2004,, ,22,3,2019,"5,000",72.37,3,다세대,194-60,SK빌,20,,,11410,연희동, 
2001,, ,2,3,2019,"15,000",76.29,5,다세대,3-211,스위스그린빌,30,,,11410,북아현동, 
2018,, ,15,3,2019,"26,000",29.78,3,다세대,124-1,모두가,0,,,11410,대신동, 
2003,, ,12,3,2019,"15,000",53.4,2,다세대,201-15,우진빌라,0,,,11410,홍제동, 
2011,, ,4,3,2019,"4,000",15.18,1,다세대,344-146,원캐슬,25,,,11410,연희동, 
1987,, ,4,3,2019,"14,000",48.01,3,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
2002,, ,20,3,2019,"5,000",18.81,2,다세대,332-6,홍은동퀸스빌,7,,,11410,홍은동, 
2015,, ,16,3,2019,"17,000",29.96,2,다세대,294-25,카리스글로리아2,0,,,11410,북가좌동, 
2001,, ,20,3,2019,"20,000",75.06,1,다세대,339-40,신풍그린빌1차,0,,,11410,북가좌동, 
2016,, ,21,3,2019,"18,000",29.91,2,다세대,326-6,증가팰리체,0,,,11410,남가좌동, 
2008,, ,20,3,2019,"20,000",63.48,2,다세대,3-126,동화빌라(3-126),0,,,11410,북가좌동, 
2019,, ,20,3,2019,"14,500",20.4,4,다세대,295-1,연희궁의아침(천동),0,,,11410,연희동, 
2007,, ,18,3,2019,"12,100",39.06,2,다세대,3-72,세종파크빌리지(3-72),0,,,11410,북가좌동, 
2001,, ,16,3,2019,"10,000",23.02,3,다세대,100-124,블루힐,10,,,11410,창천동, 
1991,, ,9,3,2019,500,41.56,1,다세대,1-20,초원빌라,40,,,11410,북아현동, 
2008,, ,19,3,2019,"16,000",60.12,1,다세대,3-87,화인빌리지2차,0,,,11410,북가좌동, 
2012,, ,19,3,2019,"10,000",14.01,5,다세대,220-22,(220-22),0,,,11410,연희동, 
2006,, ,18,3,2019,"14,000",32.04,3,다세대,380-10,명진쉐르빌,0,,,11410,북가좌동, 
2002,, ,1,3,2019,"21,000",84.24,2,다세대,278-25,(278-25),0,,,11410,홍제동, 
2003,, ,18,3,2019,"10,000",59.41,2,다세대,281-7,홍은송림빌라,30,,,11410,홍은동, 
2004,, ,16,3,2019,"20,000",59.84,2,다세대,75-106,미림주택(75-106),20,,,11410,북가좌동, 
2013,, ,11,3,2019,"1,000",12.34,2,다세대,3-67,새움스마트빌,40,,,11410,북가좌동, 
2003,, ,16,3,2019,"25,000",80.66,2,다세대,1-433,추계아트빌A,0,,,11410,북아현동, 
2019,, ,18,3,2019,"14,500",20.86,4,다세대,295-1,연희궁의아침(천동),0,,,11410,연희동, 
2012,, ,8,3,2019,"1,000",12.01,3,연립,150,이대역마에스트로,60,,,11410,대현동, 
1986,, ,16,3,2019,"15,000",49.27,2,다세대,353-146,동보빌라,0,,,11410,연희동, 
2003,, ,11,3,2019,"13,500",54.6,1,다세대,191-57,레미안빌,0,,,11410,홍은동, 
2018,, ,16,3,2019,"23,000",28.9,4,다세대,338-22,신안1차휴먼타운,0,,,11410,북가좌동, 
2016,, ,15,3,2019,"24,000",67.07,3,다세대,316-24,해피하우스에이동,0,,,11410,북가좌동, 
1986,, ,12,3,2019,"17,500",54.05,1,다세대,304-113,(304-113),0,,,11410,홍제동, 
2004,, ,15,3,2019,"10,000",46.44,3,다세대,367-23,(367-23),0,,,11410,홍제동, 
2018,, ,11,3,2019,"26,000",29.95,5,다세대,267-30,삼성캐슬(267-30),0,,,11410,홍제동, 
1996,, ,14,3,2019,"11,000",49.14,1,연립,277-53,(277-53),0,,,11410,홍은동, 
1965,, ,12,3,2019,"3,000",21.55,3,연립,312-35,홍제,0,,,11410,홍제동, 
1991,, ,13,3,2019,"15,000",43.04,3,다세대,4-26,신촌빌라2차,0,,,11410,창천동, 
2018,, ,8,3,2019,"25,300",29.88,3,다세대,315-31,뉴씨엘,0,,,11410,홍제동, 
1985,, ,12,3,2019,800,65.07,1,연립,141-34,동진빌라,10,,,11410,연희동, 
2017,, ,4,3,2019,"1,000",18.63,4,다세대,219-16,(219-16),60,,,11410,연희동, 
2013,, ,12,3,2019,"3,000",12.21,4,다세대,407-5,프라임하우스,35,,,11410,홍은동, 
2002,, ,12,3,2019,"8,000",60.65,3,다세대,511-2,(511-2),50,,,11410,창천동, 
2013,, ,13,3,2019,"19,000",50.7,3,다세대,407-23,아뜨리움,0,,,11410,홍은동, 
2012,, ,11,3,2019,"20,000",59.12,5,다세대,332-8,청은하우스,0,,,11410,북가좌동, 
2011,19.03~19.08,신규,7,3,2019,"1,000",11.6,4,다세대,90-46,연세힐하우스,55,,,11410,창천동, 
1997,, ,4,3,2019,"18,000",80.22,2,다세대,3-108,대림빌라,0,,,11410,북가좌동, 
2009,, ,9,3,2019,"18,500",60.305,2,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
2014,19.03~20.03,신규,2,3,2019,"10,000",17.15,7,다세대,180-5,(180-5),10,,,11410,충정로2가, 
2018,, ,5,3,2019,"1,000",13.48,9,다세대,218-11,THE연희힐,75,,,11410,연희동, 
2011,, ,3,3,2019,"16,000",41.19,4,다세대,374-1,세민하이파크,0,,,11410,홍은동, 
2012,, ,5,3,2019,"10,000",29.65,3,다세대,339-5,경남홈타운,10,,,11410,남가좌동, 
2001,, ,9,3,2019,"12,000",37.03,4,다세대,541-7,우성빌라,5,,,11410,연희동, 
2003,, ,9,3,2019,"19,000",53.66,4,다세대,314-41,신정빌라(314-41),0,,,11410,북가좌동, 
2008,, ,8,3,2019,"23,500",47.67,3,다세대,313,대성하우징,0,,,11410,창천동, 
