dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,houseType,jibun,mhouseNm,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20230906,"3,000",40,0,2013,23.10~24.10,신규,15.48,4,다세대,410-19,그레이스하우스,,,11410,홍은동, 
20230906,"25,000",0,0,2001,, ,76.29,5,다세대,3-211,스위스그린빌,,,11410,북아현동, 
20230907,"17,600",0,0,2002,23.09~25.09,신규,61.2,2,다세대,80-119,드림아트빌(80-119),,,11410,북가좌동, 
20230907,"9,000",38,0,1990,23.10~25.10,갱신,52.69,-1,다세대,100-125,세정하이츠,"9,000",25,11410,창천동, 
20230907,"20,000",35,0,2014,23.10~25.10,신규,48.52,3,다세대,229,신촌빌리지,,,11410,창천동, 
20230908,"20,700",0,0,2015,23.10~25.10,신규,48.66,5,다세대,5-98,건국빌라,,,11410,북가좌동, 
20230908,"13,600",15,0,2012,23.10~25.10,신규,29.91,3,다세대,335-35,휴팰리스,,,11410,북가좌동, 
20230908,"18,000",10,0,2019,23.09~25.09,신규,29.92,3,다세대,397-35,명지빌라트,,,11410,홍은동, 
20230908,"20,000",0,0,2021,23.10~25.10,신규,28.6,4,다세대,8-59,오네스타,,,11410,북가좌동, 
20230908,"23,000",0,0,2001,23.10~25.10, ,59.81,3,다세대,280-11,우창빌라,,,11410,북가좌동, 
20230908,"1,000",65,0,2018,23.09~25.09,신규,74.86,1,다세대,30-27,풀하우스,,,11410,연희동, 
20230908,"2,000",120,0,1992,23.09~25.09,신규,68.03,4,다세대,510-18,현대빌라(510-18),,,11410,창천동, 
20230908,"20,000",0,0,2012,23.11~25.11,신규,37.08,2,다세대,337-26,청마하이츠빌,,,11410,남가좌동, 
20230908,"26,000",0,0,1991,23.12~25.12,신규,50.82,2,다세대,132-57,연희파레스(132-57),,,11410,연희동, 
20230908,"12,800",30,0,2000,23.10~25.10,신규,44.01,1,다세대,194-17,기정빌라,,,11410,연희동, 
20230908,"12,800",30,0,2000,, ,44.01,1,다세대,194-17,기정빌라,,,11410,연희동, 
20230909,"30,000",0,0,1985,23.09~25.09,갱신,65.07,3,연립,141-34,동진빌라,"37,000",,11410,연희동, 
20230909,"1,000",60,0,1994,23.10~25.10,신규,36.72,1,다세대,290-12,삼원빌라,,,11410,북가좌동, 
20230909,"17,000",0,0,1991,23.11~25.11,신규,51.04,1,연립,3-136,(3-136),,,11410,북아현동, 
20230909,"15,000",0,0,1992,23.11~25.11,신규,49.14,1,다세대,1-667,신흥주택,,,11410,북아현동, 
20230909,"1,000",70,0,1991,23.09~25.09,신규,29.73,4,다세대,171-3,(171-3),,,11410,연희동, 
20230909,"9,000",34,0,2017,23.10~25.10,신규,29.71,1,다세대,436-6,북한산홍은빌,,,11410,홍은동, 
20230909,"5,000",85,0,2022,23.09~25.09,신규,29.42,2,다세대,356-65,제니스빌,,,11410,홍제동, 
20230909,"5,000",70,0,2010,23.10~25.10,신규,66.23,4,다세대,274-10,삼중파크,,,11410,북가좌동, 
20230909,"28,600",0,0,2002,23.10~25.10,신규,79.63,2,다세대,47-5,(47-5),,,11410,연희동, 
20230909,"4,000",85,0,2005,23.11~25.11,신규,57.95,3,다세대,329-31,삼성쉐르빌,,,11410,북가좌동, 
20230910,"15,500",0,0,2007,, ,47.12,3,연립,3-72,세종파크빌리지(3-72),,,11410,북가좌동, 
20230910,"19,000",0,0,2022,23.10~25.10,신규,24.18,2,다세대,260-24,홍제동성캐슬1차,,,11410,홍제동, 
20230910,"13,000",0,0,1987,23.09~25.09,갱신,50.28,1,다세대,352-4,현대골든빌라,"11,000",,11410,홍은동, 
20230911,"12,000",0,0,1997,23.10~25.10,신규,45.75,4,다세대,276-9,충우주택,,,11410,북가좌동, 
20230911,"3,000",80,0,2012,23.09~25.09,신규,55.16,2,다세대,326-22,푸르미빌,,,11410,남가좌동, 
20230911,"21,790",0,0,2019,23.10~25.10,신규,29.49,4,다세대,295-1,연희궁의아침(천동),,,11410,연희동, 
20230911,"25,000",0,0,2003,, ,49.86,3,다세대,422,정웅에이스빌,,,11410,창천동, 
20230911,"15,000",0,0,2014,23.10~25.10,신규,19.89,3,다세대,193-18,(193-18),,,11410,연희동, 
20230911,"13,000",0,0,2008,23.09~25.09,갱신,26.57,3,다세대,317,로뎀cc,"12,500",,11410,창천동, 
20230911,500,50,0,1997,23.09~25.09,신규,26.67,1,다세대,289-30,(289-30),,,11410,북가좌동, 
20230911,"12,000",20,0,2002,23.11~25.11,신규,38.94,5,다세대,353-86,대우아트빌,,,11410,연희동, 
20230911,"28,000",0,0,1986,23.12~25.12,신규,64.8,1,연립,168,삼성빌라,,,11410,연희동, 
20230911,"17,000",0,0,2012,23.11~25.11,신규,49.8,4,다세대,265-390,우민렉스빌,,,11410,홍은동, 
20230911,"1,500",60,0,1996,23.10~25.10,신규,83.8,-1,다세대,322-17,백명그랜드맨션,,,11410,북가좌동, 
20230911,"12,000",0,0,1993,, ,61.62,-1,다세대,369-5,삼성빌라(B동),,,11410,북가좌동, 
20230912,"7,000",0,0,1995,,신규,26.64,-1,다세대,5-21,글로리빌라(나동),,,11410,북가좌동, 
20230912,"7,000",0,0,1995,, ,26.64,-1,다세대,5-21,글로리빌라(나동),,,11410,북가좌동, 
20230912,"1,000",60,0,2013,23.09~24.09,신규,25.17,2,다세대,340-31,수진에코빌,,,11410,북가좌동, 
20230912,"16,000",0,0,2002,23.10~25.10,신규,28.82,2,다세대,501-4,심스빌,,,11410,창천동, 
20230912,"30,000",0,0,2016,23.11~25.11,신규,67,2,연립,209-9,K-House(209-9),,,11410,홍은동, 
20230912,"27,000",0,0,2018,23.10~25.10,신규,40.84,2,다세대,412-20,해피리움(412-20),,,11410,홍은동, 
20230912,"15,000",25,0,2006,23.10~25.10,신규,76.01,4,다세대,541-9,임마누엘빌라트,,,11410,연희동, 
20230913,"30,000",5,0,2008,23.09~25.09,갱신,53.73,2,다세대,313,대성하우징,"31,000",,11410,창천동, 
20230913,"15,000",40,0,2002,23.09~26.09,신규,78.06,3,다세대,344-42,동신월드빌,,,11410,남가좌동, 
20230913,"16,000",0,0,1992,, ,47.94,4,다세대,1-64,창조맨션,,,11410,연희동, 
20230913,"22,000",0,0,2023,23.10~25.10,신규,27.62,2,다세대,156-379,프랑힐스,,,11410,홍제동, 
20230913,"10,000",10,0,2016,23.09~25.09,신규,31.85,4,다세대,331-9,(331-9),,,11410,남가좌동, 
20230913,"19,700",0,0,2014,23.11~25.11,신규,51,1,다세대,319-2,조운아트빌,,,11410,북가좌동, 
20230913,"22,000",0,0,2002,23.12~25.12,신규,74.94,2,다세대,3-70,동원아트빌,,,11410,북가좌동, 
20230913,"3,000",55,0,2009,23.09~24.08,신규,68.51,1,다세대,129,언제나미소,,,11410,창천동, 
20230913,"17,000",0,0,2004,23.10~25.10,신규,45.81,5,다세대,344-155,(344-155),,,11410,연희동, 
20230913,"2,000",650,0,2000,23.09~26.09,신규,177.85,1,연립,96-8,연희오크빌,,,11410,연희동, 
20230913,"1,000",50,0,2018,23.09~24.09,신규,59.82,2,다세대,30-27,풀하우스,,,11410,연희동, 
20230913,300,59,0,2015,23.10~24.10,신규,19.56,2,다세대,325-58,(325-58),,,11410,남가좌동, 
20230913,"5,000",80,0,2022,23.09~25.09,신규,41.37,3,다세대,376-8,아덴하임,,,11410,홍은동, 
20230914,"3,000",70,0,2013,23.10~25.10,신규,39.74,3,다세대,296-26,동진홈타운(296-26),,,11410,북가좌동, 
20230914,"15,000",0,0,2017,23.10~25.10,신규,27.84,4,다세대,265-416,대호아트빌,,,11410,홍은동, 
20230914,"7,700",13,0,1992,, ,29.36,3,다세대,5-7,청수빌라2차,,,11410,북가좌동, 
20230914,"14,500",0,0,1993,, ,55.26,1,다세대,363-6,한성빌라비동,,,11410,남가좌동, 
20230914,"22,000",0,0,2021,23.09~25.09, ,28.27,5,다세대,5-37,대호아트빌,,,11410,북가좌동, 
20230914,300,35,0,1997,23.09~25.09,신규,69.93,-1,다세대,347-31,(347-31),,,11410,북가좌동, 
20230914,"19,000",0,0,2001,, ,53.65,2,다세대,158-3,호암쉐르빌,,,11410,연희동, 
20230914,"27,000",0,0,2006,23.10~25.10,신규,69.51,4,다세대,381-11,한양아트빌(381-11),,,11410,북가좌동, 
20230914,"4,100",0,0,2012,, ,15.61,4,다세대,343-45,하늘드리움,,,11410,남가좌동, 
20230915,"24,000",0,0,2016,, ,43.26,5,다세대,340-27,비엘빌리지,,,11410,북가좌동, 
20230915,"27,000",0,0,2005,23.10~25.10,신규,62.28,2,다세대,346-2,영재하이빌,,,11410,북가좌동, 
20230915,"3,000",70,0,2013,23.10~25.10,신규,40.61,3,다세대,325-8,영주아트빌,,,11410,북가좌동, 
20230915,"20,000",0,0,1975,23.09~25.09,갱신,57.26,3,다세대,315-41,대성아파트,"23,000",,11410,홍제동, 
20230915,"10,000",60,0,2019,23.10~25.10,신규,34.43,4,다세대,279-88,루가노빌1,,,11410,홍제동, 
20230915,"5,000",45,0,1991,,신규,43.07,4,다세대,334-100,삼흥빌라,,,11410,홍제동, 
20230915,"27,000",0,0,2005,, ,62.28,2,다세대,346-2,영재하이빌,,,11410,북가좌동, 
20230915,"22,000",0,0,2002,23.10~25.10,갱신,41.22,2,다세대,63,(63-0),"21,000",,11410,충정로2가,사용
20230915,"1,000",60,0,2007,,신규,24.53,2,다세대,5-263,(5-263),,,11410,남가좌동, 
20230915,"5,000",60,0,2014,23.09~25.09,신규,28.66,5,다세대,326-12,동화빌,,,11410,북가좌동, 
20230916,"21,000",0,0,2005,23.10~25.10,신규,68.06,4,다세대,51-129,연희그린빌,,,11410,연희동, 
20230916,"10,000",20,0,2003,23.10~25.10,갱신,41.77,2,다세대,75-156,충우주택,"10,000",10,11410,북가좌동, 
20230916,500,45,0,2013,23.10~25.10,신규,12.16,3,다세대,322,(322-0),,,11410,창천동, 
20230916,"15,000",0,0,2002,23.10~25.10,신규,42.18,1,다세대,75-29,성은아트맨션,,,11410,북가좌동, 
20230916,"1,000",65,0,2012,23.10~25.01,신규,12.01,4,연립,150,이대역마에스트로,,,11410,대현동, 
20230916,"24,000",0,0,2014,23.11~25.11,신규,57.05,2,다세대,321-11,창안아트빌,,,11410,북가좌동, 
20230916,"33,000",0,0,1996,23.11~25.11,신규,100.91,1,연립,3-1,(3-1),,,11410,충정로3가, 
20230916,"24,000",0,0,2016,23.09~25.09,갱신,43.26,5,다세대,340-27,비엘빌리지,"21,000",,11410,북가좌동, 
20230916,"19,000",0,0,2008,23.11~26.11,신규,56.68,4,다세대,280-2,화인빌리지,,,11410,북가좌동, 
20230916,"11,050",0,0,1992,23.11~25.11,신규,42.86,2,다세대,308-110,남향빌라,,,11410,홍제동, 
20230916,"2,000",70,0,1992,23.10~25.10,신규,42.44,3,다세대,336-7,(336-7),,,11410,남가좌동, 
20230916,"16,000",0,0,1992,23.12~25.12, ,47.94,4,다세대,1-64,창조맨션,,,11410,연희동, 
20230916,"20,000",0,0,1993,23.10~25.10,신규,59.65,2,다세대,344-1,우성하이츠빌라,,,11410,북가좌동, 
20230916,"16,900",0,0,2016,23.10~25.10,신규,29.21,3,다세대,336-31,대상데코빌,,,11410,북가좌동, 
20230917,"5,000",60,0,2002,23.09~25.09,신규,48.22,4,다세대,6-57,선춘빌라,,,11410,홍제동, 
20230918,"22,000",0,0,1993,23.11~25.11,신규,81,2,연립,350-3,그린빌라,,,11410,북가좌동, 
20230918,"5,000",80,0,2004,, ,51.42,4,다세대,218-23,이스턴빌,,,11410,연희동, 
20230918,"3,000",55,0,2013,23.10~25.02,신규,26.22,5,다세대,321-19,영주아트빌(321-19),,,11410,북가좌동, 
20230918,"20,000",0,0,2015,23.12~25.12,신규,44.81,2,다세대,5-98,건국빌라,,,11410,북가좌동, 
20230918,"18,500",17,0,2017,23.10~25.10,신규,29.67,3,다세대,337-28,주원PetVill,,,11410,남가좌동, 
20230919,"10,000",0,0,2002,23.11~25.11,신규,46.24,2,다세대,3-100,삼성빌,,,11410,충정로3가, 
20230919,629,51,0,2018,23.09~25.12,신규,52.82,6,다세대,472,주함해븐빌,,,11410,홍제동, 
20230919,"19,500",0,0,2019,, ,29.98,2,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20230919,"23,000",0,0,2022,23.10~25.10,신규,28.96,2,다세대,260-24,홍제동성캐슬1차,,,11410,홍제동, 
20230919,648,52,0,2018,, ,54.63,3,다세대,472,주함해븐빌,,,11410,홍제동, 
20230919,"5,000",190,0,2023,23.10~25.10,신규,36.03,14,다세대,79-32,헤리티지,,,11410,연희동, 
20230919,"12,000",10,0,1998,23.10~25.10,갱신,46.11,4,다세대,80-48,강산빌라,"12,000",10,11410,북가좌동, 
20230919,"23,000",0,0,2002,23.10~25.10, ,39.11,3,다세대,501-4,심스빌,,,11410,창천동, 
20230919,"20,000",0,0,1978,23.11~25.11,신규,81.65,2,연립,385-36,(385-36),,,11410,북가좌동, 
20230919,"5,000",105,0,1996,, ,73.5,4,연립,45-20,신진빌라,,,11410,연희동, 
20230919,"5,000",100,0,2022,23.11~25.11,신규,44.53,4,다세대,161-7,골든네스트,,,11410,연희동, 
20230919,500,55,0,1998,23.09~25.09,신규,35.7,-1,다세대,380-6,(380-6),,,11410,북가좌동, 
20230919,"19,500",0,0,2019,23.10~25.10,신규,29.98,2,다세대,313-19,신안휴먼타운,,,11410,북가좌동, 
20230919,"5,000",105,0,1996,23.11~25.11,신규,73.5,4,연립,45-20,신진빌라,,,11410,연희동, 
20230919,"10,000",0,0,1995,, ,46.02,-1,다세대,16-1,희원빌라,,,11410,북아현동, 
20230919,"22,000",0,0,2023,23.10~25.10,신규,28.12,2,다세대,304-11,어반드림빌,,,11410,홍제동, 
20230920,"15,000",0,0,2018,24.01~26.01,신규,40.44,5,다세대,329-14,빌리브케슬,,,11410,북가좌동, 
20230920,"13,000",0,0,2002,23.10~25.10, ,52.27,2,다세대,367-6,동현아트빌,,,11410,북가좌동, 
20230920,"15,000",0,0,2018,23.11~25.11,신규,40.44,5,다세대,329-14,빌리브케슬,,,11410,북가좌동, 
20230920,"14,000",30,0,1993,23.10~25.10, ,54.42,4,다세대,295-3,해냄빌라,,,11410,북가좌동, 
20230920,"5,000",50,0,2002,23.11~25.11,신규,66.36,-1,다세대,328-34,산호주택,,,11410,북가좌동, 
20230920,"15,000",0,0,1992,23.11~25.11,신규,36,1,다세대,350-13,송재빌라,,,11410,북가좌동, 
20230920,"28,000",0,0,1995,23.10~25.10,갱신,73.32,4,다세대,446-282,신세대하이빌,"28,000",,11410,연희동, 
20230920,"8,000",110,0,2012,23.11~25.11,신규,83.52,4,다세대,344-32,정이빌라,,,11410,북가좌동, 
20230920,500,50,0,1991,23.09~25.09,신규,65.13,2,다세대,200-120,연희파크(200-120),,,11410,연희동, 
20230920,"20,000",63,0,2018,23.10~25.10,신규,65.55,2,다세대,27-2,서대문은옥재,,,11410,냉천동, 
20230920,"9,000",0,0,1973,23.10~25.10,신규,41.73,2,다세대,362-6,(362-6),,,11410,홍제동, 
20230920,"12,000",35,0,1995,23.10~25.10,신규,50.13,1,다세대,6-33,홍산빌라,,,11410,홍제동, 
20230920,"2,000",45,0,1986,, ,50.04,-1,다세대,368-12,문화빌라B,,,11410,북가좌동, 
20230920,"18,300",0,0,1991,23.10~27.10,신규,64.17,1,연립,350-5,삼화빌라,,,11410,북가좌동, 
20230920,"5,150",18,0,2022,23.06~25.09,갱신,25.52,2,다세대,489,DMC갤러리아,100,45,11410,북가좌동, 
20230920,"13,000",0,0,1970,23.09~25.09,신규,61.85,3,다세대,3-303,(3-303),,,11410,충정로3가, 
20230920,"19,000",0,0,1996,23.12~25.12,신규,49.01,3,다세대,192-17,신흥빌라,,,11410,홍제동, 
20230920,"18,700",0,0,2015,23.12~25.12,신규,40.28,4,다세대,74-139,위산렉스빌,,,11410,북가좌동, 
20230921,"18,000",0,0,2014,23.11~25.11,신규,45.77,2,다세대,279-67,삼성캐스빌,,,11410,홍제동, 
20230921,"1,000",65,0,1998,23.10~25.10,신규,60.33,1,다세대,338-36,원이빌라,,,11410,남가좌동, 
20230921,"40,000",0,0,1984,23.10~27.10,갱신,147.17,2,다세대,8-1,동보빌라,"40,000",,11410,충정로3가, 
20230921,"2,000",75,0,2014,23.10~25.10,신규,36.02,2,다세대,288-5,현대아트빌(288-5),,,11410,북가좌동, 
20230921,"3,000",53,0,2014,23.09~24.09,신규,14.335,2,다세대,340-12,아라하우스,,,11410,연희동, 
20230921,"4,000",20,0,1993,, ,31.26,1,다세대,4-10,예진빌라,,,11410,남가좌동, 
20230921,"8,300",90,0,2017,23.10~25.10, ,45.8,2,다세대,287-108,수정쉐르빌,,,11410,홍제동, 
20230921,"10,000",80,0,2017,, ,45.8,2,다세대,287-108,수정쉐르빌,,,11410,홍제동, 
20230921,"13,000",0,0,1995,23.11~25.11,신규,22.8,2,연립,446-282,신세대하이빌,,,11410,연희동, 
20230921,"7,000",0,0,1995,23.09~25.09,신규,26.64,-1,다세대,5-21,글로리빌라(나동),,,11410,북가좌동, 
20230922,"3,000",70,0,2015,23.10~25.10,신규,35.5,5,다세대,410-9,해오름타운,,,11410,홍은동, 
20230922,"5,000",80,0,2022,23.11~25.11,신규,41.37,2,다세대,376-8,아덴하임,,,11410,홍은동, 
20230922,"1,000",95,0,2002,23.10~24.10,신규,44.58,3,다세대,285-6,세방파스빌,,,11410,북가좌동, 
20230922,"10,000",0,0,1993,23.10~25.10,신규,42.15,-1,다세대,326-9,청구빌라,,,11410,북가좌동, 
20230922,300,32,0,2011,, ,14.57,2,다세대,418,오즈빌,,,11410,창천동, 
20230922,"1,000",30,0,1994,, ,37.24,-1,다세대,290-12,삼원빌라,,,11410,북가좌동, 
20230922,"3,000",95,0,2022,23.10~25.10,신규,29.42,3,다세대,356-65,제니스빌,,,11410,홍제동, 
20230922,"19,000",0,0,2012,23.10~25.10, ,42.4,5,다세대,337-8,거성리젠시,,,11410,남가좌동, 
20230922,"4,871",17,0,2019,, ,53.35,2,다세대,356-15,스마트빌,,,11410,홍제동, 
20230922,"12,000",25,0,2019,23.10~25.10,신규,18.06,4,다세대,312-29,빌리브캐슬,,,11410,북가좌동, 
20230922,"10,000",0,0,1993,23.12~25.12,신규,42.15,-1,다세대,326-9,청구빌라,,,11410,북가좌동, 
20230922,"24,000",0,0,2001,23.10~25.10,신규,77.5,3,다세대,288-6,거봉빌라(288-6),,,11410,북가좌동, 
20230923,"33,000",0,0,2022,23.11~25.11,신규,46.14,6,다세대,260-52,델리지아,,,11410,홍제동, 
20230923,"18,000",0,0,2018,23.11~25.11,신규,29.81,3,다세대,10-183,아르떼빌(10-183),,,11410,홍은동, 
20230923,"31,000",0,0,2008,23.12~25.12,갱신,73.13,2,다세대,290-2,성운,"30,000",,11410,연희동,사용
20230923,500,30,0,1986,, ,39.26,-1,연립다세대,130-21,(130-21),,,11410,홍제동, 
20230923,300,38,0,2012,, ,12.17,2,다세대,326-20,드림캐슬5,,,11410,남가좌동, 
20230923,"13,000",0,0,2015,23.10~25.10,갱신,24.17,3,다세대,265-152,아르떼빌,"10,500",15,11410,홍은동,사용
20230923,"15,000",0,0,1982,24.01~26.01,신규,63.36,1,연립,370-5,합동맨션,,,11410,북가좌동, 
20230923,"1,000",100,0,2004,23.10~25.10,신규,37.46,4,다세대,46-2,장성빌,,,11410,연희동, 
20230923,"12,000",10,0,1986,23.10~25.10,갱신,52.98,1,다세대,190-55,백련빌라(나동),"8,600",,11410,홍은동, 
20230923,"10,000",25,0,2001,23.11~25.11,신규,31.91,4,다세대,541-7,우성빌라,,,11410,연희동, 
20230923,"1,000",35,0,1997,23.10~25.10,신규,36.23,3,다세대,265-288,힐타운,,,11410,홍은동, 
20230923,"12,000",71,0,2020,23.09~25.09,갱신,49.55,1,다세대,6-12,두나미스하우스,"12,000",65,11410,연희동, 
20230923,"11,500",0,0,2003,23.10~25.10,갱신,23.83,3,다세대,339-1,영진맨션,"11,000",,11410,홍제동, 
20230924,"1,000",110,0,1985,23.09~25.09,갱신,65.07,1,다세대,141-34,동진빌라,"1,000",110,11410,연희동, 
20230924,"1,000",50,0,1987,23.10~25.10,신규,64.27,1,연립,11-980,풍진빌라,,,11410,홍은동, 
20230924,"5,000",105,0,2015,23.10~25.10,신규,46.27,4,다세대,344-12,아임빌,,,11410,북가좌동, 
20230924,"24,000",0,0,2011,23.11~25.11,신규,47.52,4,다세대,344-27,영주아트빌,,,11410,북가좌동, 
20230924,"1,000",55,0,1991,23.10~25.10,신규,43.89,-1,다세대,3-5,남경빌리지(3-5),,,11410,북가좌동, 
20230924,"23,500",0,0,2005,23.10~25.10,신규,70.35,4,다세대,151-20,골든빌,,,11410,연희동, 
20230925,"15,700",30,0,2015,23.10~25.10,신규,32.61,4,다세대,335-26,IS빌리지2차,,,11410,북가좌동, 
20230925,"7,000",50,0,1994,23.11~25.11,신규,38.8,1,다세대,122-43,이화주택,,,11410,홍제동, 
20230925,"1,000",30,0,1986,, ,63.09,1,다세대,267-142,(267-142),,,11410,홍제동, 
20230925,"11,000",6,0,2013,23.11~25.11,갱신,21.75,2,다세대,265-112,루미아트A동,"10,500",,11410,홍은동, 
20230925,"6,000",0,0,2011,23.09~25.09,신규,12,3,다세대,4-109,(4-109),,,11410,창천동, 
20230925,"18,800",0,0,1994,23.11~25.11,신규,75.62,3,다세대,268-14,영신빌라2차,,,11410,홍은동, 
20230925,"21,000",0,0,1997,, ,50.91,3,다세대,88-26,화이트빌라,,,11410,연희동, 
20230925,"28,000",0,0,2017,23.12~25.12,신규,55.09,2,다세대,336-33,은서가온빌,,,11410,북가좌동, 
20230925,"30,000",0,0,2013,23.10~25.10,신규,59.73,3,연립,68-40,(68-40),,,11410,창천동, 
20230925,"19,000",0,0,2023,23.10~25.10,신규,17.85,2,다세대,304-11,어반드림빌,,,11410,홍제동, 
20230925,"24,000",0,0,2012,23.09~25.09,신규,54.09,2,다세대,4-13,도원에이스,,,11410,남가좌동, 
20230925,"15,700",30,0,2015,23.10~25.10,신규,32.61,4,다세대,335-26,IS빌리지2차,,,11410,북가좌동, 
20230925,"11,900",0,0,2016,23.10~25.10,신규,22.62,4,연립,209-9,K-House(209-9),,,11410,홍은동, 
20230925,"4,000",0,0,2001,, ,17.16,1,다세대,520-43,연흥가나안빌라,,,11410,연희동, 
20230925,"5,000",120,0,2022,23.12~25.12,신규,48.84,4,다세대,290-24,호안빌,,,11410,북가좌동, 
20230925,"8,000",28,0,2012,23.10~25.10,신규,28.65,2,다세대,397-29,골드클래스,,,11410,홍은동, 
20230925,"5,000",60,0,2022,23.10~25.10,신규,25.77,4,다세대,376-8,아덴하임,,,11410,홍은동, 
20230925,"18,000",0,0,1996,23.11~25.11,신규,59.91,2,다세대,383-1,3차신안주택,,,11410,북가좌동, 
20230926,"12,000",10,0,2007,23.11~25.10,신규,23.6,2,다세대,48-18,(48-18),,,11410,연희동, 
20230926,"8,000",0,0,1986,, ,50.04,-1,다세대,368-12,문화빌라B,,,11410,북가좌동, 
20230926,"20,000",11,0,1997,, ,82.32,4,다세대,284,(284-0),,,11410,창천동, 
20230926,"13,650",0,0,1981,,갱신,63.97,1,다세대,187-1,연희연립,"13,000",,11410,연희동,사용
